dataset,run,window_sec,held_out,feature_group,scheme,n_train_windows,delta,condition_number,threshold,inflation_ratio,fp,n_windows,fp_rate
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,RMS + kurtosis (control),cond_target,15,0.02,98.77912621064493,2.5624554681068776,0.06761278076326462,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,RMS + centroid (problem),empirical,15,0.0,361860651.7143609,2.3490436955696503,0.4785587180498391,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,RMS + centroid (problem),ledoit_wolf,15,0.1859,9.758827410919697,2.1157076792739593,0.12702165452953568,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,RMS + centroid (problem),cond_target,15,0.02,98.99997291775915,2.0251371155152467,0.12702211844474257,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,crest + centroid (counterexample),empirical,15,0.0,1321.2260449432229,2.3608393083257027,0.4015706461974099,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1864,9.657817216980751,2.1181134481553925,0.13543867305246501,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.12.39.txt,crest + centroid (counterexample),cond_target,15,0.02,92.09968998604597,2.0463558829383635,0.19122774077726246,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + kurtosis (control),empirical,15,0.0,44866.35625318911,2.5680006026873863,0.565791871244828,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + kurtosis (control),ledoit_wolf,15,0.5383,2.7152186774619835,2.997737643097924,0.2722955553622066,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + kurtosis (control),cond_target,15,0.02,98.78205443442242,2.575686091875694,0.2731600432328703,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + centroid (problem),empirical,15,0.0,347202682.4486436,2.341105848722781,0.5088253072489785,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + centroid (problem),ledoit_wolf,15,0.187,9.695330775710438,2.1187775336490597,0.14025557401394034,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,RMS + centroid (problem),cond_target,15,0.02,98.99997177441963,2.0274585630883126,0.14025586944475585,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,crest + centroid (counterexample),empirical,15,0.0,1246.7288881503064,2.336893121030895,0.12402654936048356,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1875,9.590792517122862,2.1209777879361993,0.14014517366322596,0,3,0.0
IMS 2nd_test,2nd_test,0.5,2004.02.12.11.22.39.txt,crest + centroid (counterexample),cond_target,15,0.02,91.71770110139342,2.047012025013766,0.13916109446545422,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + kurtosis (control),empirical,15,0.0,48357.24022795441,2.367266316688295,0.5608042983944103,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1245,15.063875661630359,1.8380320027893984,0.6834574446269167,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.797755666682,1.7890378680284384,0.6835131331523816,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + centroid (problem),empirical,15,0.0,1703446744.3587701,2.0900595873513024,1.514088210775966,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.0835,22.947461335572353,1.5294582516257444,1.9879533358311727,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999424695875,1.5047266574017433,1.9879533317540816,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,crest + centroid (counterexample),empirical,15,0.0,6815.216497249435,2.2060479223408134,1.7871241727099019,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.0836,22.85001641887029,1.5299435683546243,1.9897734264937945,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.27.46.txt,crest + centroid (counterexample),cond_target,15,0.02,97.58263043919749,1.5065761451500734,1.9961174874441445,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + kurtosis (control),empirical,15,0.0,58618.8845745623,2.894617722420908,0.5321089620240526,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1244,15.077331606829917,1.8191817344064005,0.6589650498145727,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.83310025436022,1.7712151480754645,0.6590717197003256,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + centroid (problem),empirical,15,0.0,3879814547.6645174,2.2542136693760684,0.7270133678616506,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.1492,12.404264740885667,1.8609284689722647,0.49857023407277473,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999747410612,1.7991861548254782,0.498570234550143,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,crest + centroid (counterexample),empirical,15,0.0,8621.861908921273,2.1343832714739492,0.4678580719673842,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1493,12.380877632163651,1.8614616123553396,0.4985153040279031,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.32.46.txt,crest + centroid (counterexample),cond_target,15,0.02,97.87625786277216,1.8028332605291602,0.49826360358792093,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + kurtosis (control),empirical,15,0.0,51274.05933245619,2.171093598168706,0.38143220579661447,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1083,17.46382111738873,1.8508439770400895,0.14361822715080796,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.80923853616385,1.8092846110187004,0.1446559624932165,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + centroid (problem),empirical,15,0.0,2816293776.5000453,2.2749571443429772,0.7159747228154921,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.1553,11.879267792979489,1.912488711058915,0.7593271777949983,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999652024948,1.8459950677918584,0.7593271757870425,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,crest + centroid (counterexample),empirical,15,0.0,8252.149495644278,2.148388263101601,0.6505710400636762,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1554,11.856821318682849,1.9129539035974874,0.7591565524605648,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.42.46.txt,crest + centroid (counterexample),cond_target,15,0.02,97.82650885304938,1.8492293378691962,0.7580198176725664,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + kurtosis (control),empirical,15,0.0,66195.58084200126,2.2002361281399656,0.9586471080937492,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1156,16.303702324859483,1.7846315646742086,0.557000959311206,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.85217494589259,1.741471257240728,0.5572542795846788,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + centroid (problem),empirical,15,0.0,5051098498.131883,2.3047601167706824,0.945352892957328,1,3,0.3333333333333333
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.1378,13.516081684328622,1.891517857708022,0.24448419912113234,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999805982799,1.8343979344329364,0.2444842556492748,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,crest + centroid (counterexample),empirical,15,0.0,10365.713322495962,2.2428899253312315,0.46779314851025977,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1378,13.492462480141103,1.8921357404225967,0.24514107820431918,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.09.52.46.txt,crest + centroid (counterexample),cond_target,15,0.02,98.06351949661796,1.8383730152368098,0.24914032147481205,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + kurtosis (control),empirical,15,0.0,24199.116685590896,2.2132326962238706,1.1655026733930685,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1151,16.367199313374147,1.8628387077426662,1.4012233739185933,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.59667656029438,1.817909146612247,1.4010407670783487,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + centroid (problem),empirical,15,0.0,3529925308.5758033,2.384473347061724,0.31035462165185657,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.1586,11.60646179281434,1.9864427325247704,0.34647225918572466,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999722373738,1.915630627716857,0.3464722578994489,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,crest + centroid (counterexample),empirical,15,0.0,57754.728209366964,2.228009716740184,2.711577618117221,3,3,1.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1587,11.603123611820937,1.9865306391934052,0.3494283401022541,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.02.46.txt,crest + centroid (counterexample),cond_target,15,0.02,98.83060728662919,1.9161779112819122,0.37131997460310195,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + kurtosis (control),empirical,15,0.0,47748.60107511764,2.2387027945887126,0.5218008002618808,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + kurtosis (control),ledoit_wolf,15,0.1727,10.580099247788342,2.064039789952051,0.4275367045370171,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + kurtosis (control),cond_target,15,0.02,98.79518304408587,1.9830771077948668,0.4278539310127606,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + centroid (problem),empirical,15,0.0,3532425352.4535103,2.144390672423553,0.5069851946097484,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + centroid (problem),ledoit_wolf,15,0.1413,13.156485072881335,1.888746630848805,0.22884002086364968,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,RMS + centroid (problem),cond_target,15,0.02,98.99999722570227,1.8299883647527277,0.2288400359315734,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,crest + centroid (counterexample),empirical,15,0.0,9230.616690665016,2.1382891454945168,0.25832276100028145,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,crest + centroid (counterexample),ledoit_wolf,15,0.1413,13.132087556131061,1.8892118539203733,0.22890295739905886,0,3,0.0
IMS 4th_test,4th_test,0.5,2004.03.04.10.12.46.txt,crest + centroid (counterexample),cond_target,15,0.02,97.94958171113227,1.8329798652345521,0.2293761778852625,0,3,0.0
MFPT,MFPT,1.0,baseline_1.mat,RMS + kurtosis (control),empirical,22,0.0,2.4293693931300724,2.4916301869668596,0.7734551911374522,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_1.mat,RMS + kurtosis (control),ledoit_wolf,22,0.7134,1.2712710276784482,2.423556619818836,0.7324461535700831,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_1.mat,RMS + kurtosis (control),cond_target,22,0.0,2.4293693931300724,2.4916301869668596,0.7734551911374522,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_1.mat,RMS + centroid (problem),empirical,22,0.0,2282674812.2260017,2.378633398253177,0.7971604214725235,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_1.mat,RMS + centroid (problem),ledoit_wolf,22,0.21,8.521546996937163,2.432656551836247,0.25333924583887696,0,11,0.0
MFPT,MFPT,1.0,baseline_1.mat,RMS + centroid (problem),cond_target,22,0.02,98.99999570679124,2.3129628963028757,0.25333926677308577,0,11,0.0
MFPT,MFPT,1.0,baseline_1.mat,crest + centroid (counterexample),empirical,22,0.0,1305969.462220455,2.760388768830958,0.4625763871099398,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_1.mat,crest + centroid (counterexample),ledoit_wolf,22,0.2101,8.5214666300766,2.432659864426014,0.2533389362598335,0,11,0.0
MFPT,MFPT,1.0,baseline_1.mat,crest + centroid (counterexample),cond_target,22,0.02,98.99249656485593,2.3129925509048634,0.2533362324057903,0,11,0.0
MFPT,MFPT,1.0,baseline_2.mat,RMS + kurtosis (control),empirical,22,0.0,1.7849887081680733,2.3674247551329834,0.4400826617310893,0,11,0.0
MFPT,MFPT,1.0,baseline_2.mat,RMS + kurtosis (control),ledoit_wolf,22,1.0,1.0,2.5506508483354207,0.3878430889476693,0,11,0.0
MFPT,MFPT,1.0,baseline_2.mat,RMS + kurtosis (control),cond_target,22,0.0,1.7849887081680733,2.3674247551329834,0.4400826617310893,0,11,0.0
MFPT,MFPT,1.0,baseline_2.mat,RMS + centroid (problem),empirical,22,0.0,826918510.004177,2.5897579442751493,0.46851085768011247,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_2.mat,RMS + centroid (problem),ledoit_wolf,22,0.1629,11.275896979260812,2.368833105206131,0.4188896492437487,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_2.mat,RMS + centroid (problem),cond_target,22,0.02,98.99998814877317,2.2817381597461983,0.4188896567345726,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_2.mat,crest + centroid (counterexample),empirical,22,0.0,408138.57373720745,2.5925762301457405,0.4594715195795007,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_2.mat,crest + centroid (counterexample),ledoit_wolf,22,0.1629,11.275492800010921,2.3688405249929976,0.41888935636476266,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_2.mat,crest + centroid (counterexample),cond_target,22,0.02,98.97599437036061,2.281790398440045,0.41888722131552764,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_3.mat,RMS + kurtosis (control),empirical,22,0.0,1.7858624351057195,2.4810670166437623,0.7664800717319064,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_3.mat,RMS + kurtosis (control),ledoit_wolf,22,1.0,1.0,2.391383125577526,0.6751967432702808,3,11,0.2727272727272727
MFPT,MFPT,1.0,baseline_3.mat,RMS + kurtosis (control),cond_target,22,0.0,1.7858624351057195,2.4810670166437623,0.7664800717319064,2,11,0.18181818181818182
MFPT,MFPT,1.0,baseline_3.mat,RMS + centroid (problem),empirical,22,0.0,3549514178.9390483,2.4382626402768977,1.5755918868266516,9,11,0.8181818181818182
MFPT,MFPT,1.0,baseline_3.mat,RMS + centroid (problem),ledoit_wolf,22,0.2201,8.084843406084067,2.513555683127358,0.31059948369968365,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_3.mat,RMS + centroid (problem),cond_target,22,0.02,98.99999723905884,2.3831314447211884,0.31059953278534563,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_3.mat,crest + centroid (counterexample),empirical,22,0.0,424419.0322404153,2.4468568858786375,0.4135576557737071,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_3.mat,crest + centroid (counterexample),ledoit_wolf,22,0.2201,8.0846405731985,2.5135576949220666,0.3105993058867584,1,11,0.09090909090909091
MFPT,MFPT,1.0,baseline_3.mat,crest + centroid (counterexample),cond_target,22,0.02,98.97691499711266,2.383149396603517,0.31059726982063085,1,11,0.09090909090909091
