arm,held_out,n_train,k_bearings,test_fp,dataset
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_1,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_2,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.35,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.25,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.43333333333333335,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.21666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.18333333333333332,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.16666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.4166666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.4666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.16666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.3,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.5166666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.5666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.48333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.2833333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.5166666666666667,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.16666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.45,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.18333333333333332,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,20,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.21666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.2,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.18333333333333332,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.18333333333333332,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.25,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.26666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,60,,0.21666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.06666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.16666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.016666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.16666666666666666,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.2,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.13333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.2,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.23333333333333334,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.05,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.15,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.1,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.08333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_3,160,,0.11666666666666667,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.03333333333333333,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,20,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,60,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,160,,0.0,PRONOSTIA
S2_new_records,Bearing2_4,160,,0.0,PRONOSTIA
