regime,fold,arm,n_train,k_bearings,repeat,test_fp
R2_bearing_holdout,K001,S2_new_records,60,,7,0.0
R2_bearing_holdout,K001,S2_new_records,60,,8,0.0
R2_bearing_holdout,K001,S2_new_records,60,,9,0.0
R2_bearing_holdout,K001,S2_new_records,60,,10,0.0
R2_bearing_holdout,K001,S2_new_records,60,,11,0.0
R2_bearing_holdout,K001,S2_new_records,60,,12,0.0
R2_bearing_holdout,K001,S2_new_records,60,,13,0.0
R2_bearing_holdout,K001,S2_new_records,60,,14,0.0
R2_bearing_holdout,K001,S2_new_records,60,,15,0.0
R2_bearing_holdout,K001,S2_new_records,60,,16,0.0
R2_bearing_holdout,K001,S2_new_records,60,,17,0.0
R2_bearing_holdout,K001,S2_new_records,60,,18,0.0
R2_bearing_holdout,K001,S2_new_records,60,,19,0.0
R2_bearing_holdout,K001,S2_new_records,60,,20,0.0
R2_bearing_holdout,K001,S2_new_records,60,,21,0.0
R2_bearing_holdout,K001,S2_new_records,60,,22,0.0
R2_bearing_holdout,K001,S2_new_records,60,,23,0.0
R2_bearing_holdout,K001,S2_new_records,60,,24,0.0
R2_bearing_holdout,K001,S2_new_records,60,,25,0.0
R2_bearing_holdout,K001,S2_new_records,60,,26,0.0
R2_bearing_holdout,K001,S2_new_records,60,,27,0.0
R2_bearing_holdout,K001,S2_new_records,60,,28,0.0
R2_bearing_holdout,K001,S2_new_records,60,,29,0.45
R2_bearing_holdout,K001,S2_new_records,60,,30,0.0
R2_bearing_holdout,K001,S2_new_records,60,,31,0.0
R2_bearing_holdout,K001,S2_new_records,60,,32,0.0
R2_bearing_holdout,K001,S2_new_records,60,,33,0.0
R2_bearing_holdout,K001,S2_new_records,60,,34,0.0
R2_bearing_holdout,K001,S2_new_records,60,,35,0.0
R2_bearing_holdout,K001,S2_new_records,60,,36,0.0
R2_bearing_holdout,K001,S2_new_records,60,,37,0.0
R2_bearing_holdout,K001,S2_new_records,60,,38,0.15
R2_bearing_holdout,K001,S2_new_records,60,,39,0.0
R2_bearing_holdout,K001,S2_new_records,60,,40,0.0
R2_bearing_holdout,K001,S2_new_records,60,,41,0.05
R2_bearing_holdout,K001,S2_new_records,60,,42,0.0
R2_bearing_holdout,K001,S2_new_records,60,,43,0.0
R2_bearing_holdout,K001,S2_new_records,60,,44,0.0
R2_bearing_holdout,K001,S2_new_records,60,,45,0.15
R2_bearing_holdout,K001,S2_new_records,60,,46,0.0
R2_bearing_holdout,K001,S2_new_records,60,,47,0.0
R2_bearing_holdout,K001,S2_new_records,60,,48,0.0
R2_bearing_holdout,K001,S2_new_records,60,,49,0.0
R2_bearing_holdout,K001,S2_new_records,60,,50,0.0
R2_bearing_holdout,K001,S2_new_records,60,,51,0.0
R2_bearing_holdout,K001,S2_new_records,60,,52,0.15
R2_bearing_holdout,K001,S2_new_records,60,,53,0.0
R2_bearing_holdout,K001,S2_new_records,60,,54,0.0
R2_bearing_holdout,K001,S2_new_records,60,,55,0.0
R2_bearing_holdout,K001,S2_new_records,60,,56,0.0
R2_bearing_holdout,K001,S2_new_records,60,,57,0.0
R2_bearing_holdout,K001,S2_new_records,60,,58,0.0
R2_bearing_holdout,K001,S2_new_records,60,,59,0.0
R2_bearing_holdout,K001,S2_new_records,60,,60,0.05
R2_bearing_holdout,K001,S2_new_records,60,,61,0.0
R2_bearing_holdout,K001,S2_new_records,60,,62,0.0
R2_bearing_holdout,K001,S2_new_records,60,,63,0.0
R2_bearing_holdout,K001,S2_new_records,60,,64,0.0
R2_bearing_holdout,K001,S2_new_records,60,,65,0.0
R2_bearing_holdout,K001,S2_new_records,60,,66,0.0
R2_bearing_holdout,K001,S2_new_records,60,,67,0.0
R2_bearing_holdout,K001,S2_new_records,60,,68,0.0
R2_bearing_holdout,K001,S2_new_records,60,,69,0.0
R2_bearing_holdout,K001,S2_new_records,60,,70,0.0
R2_bearing_holdout,K001,S2_new_records,60,,71,0.0
R2_bearing_holdout,K001,S2_new_records,60,,72,0.0
R2_bearing_holdout,K001,S2_new_records,60,,73,0.0
R2_bearing_holdout,K001,S2_new_records,60,,74,0.0
R2_bearing_holdout,K001,S2_new_records,60,,75,0.0
R2_bearing_holdout,K001,S2_new_records,60,,76,0.0
R2_bearing_holdout,K001,S2_new_records,60,,77,0.0
R2_bearing_holdout,K001,S2_new_records,60,,78,0.0
R2_bearing_holdout,K001,S2_new_records,60,,79,0.0
R2_bearing_holdout,K001,S2_new_records,60,,80,0.0
R2_bearing_holdout,K001,S2_new_records,60,,81,0.0
R2_bearing_holdout,K001,S2_new_records,60,,82,0.0
R2_bearing_holdout,K001,S2_new_records,60,,83,0.0
R2_bearing_holdout,K001,S2_new_records,60,,84,0.0
R2_bearing_holdout,K001,S2_new_records,60,,85,0.0
R2_bearing_holdout,K001,S2_new_records,60,,86,0.0
R2_bearing_holdout,K001,S2_new_records,60,,87,0.15
R2_bearing_holdout,K001,S2_new_records,60,,88,0.0
R2_bearing_holdout,K001,S2_new_records,60,,89,0.0
R2_bearing_holdout,K001,S2_new_records,60,,90,0.0
R2_bearing_holdout,K001,S2_new_records,60,,91,0.2
R2_bearing_holdout,K001,S2_new_records,60,,92,0.0
R2_bearing_holdout,K001,S2_new_records,60,,93,0.1
R2_bearing_holdout,K001,S2_new_records,60,,94,0.0
R2_bearing_holdout,K001,S2_new_records,60,,95,0.0
R2_bearing_holdout,K001,S2_new_records,60,,96,0.0
R2_bearing_holdout,K001,S2_new_records,60,,97,0.0
R2_bearing_holdout,K001,S2_new_records,60,,98,0.0
R2_bearing_holdout,K001,S2_new_records,60,,99,0.0
R2_bearing_holdout,K001,S2_new_records,80,,0,0.0
R2_bearing_holdout,K001,S2_new_records,80,,1,0.0
R2_bearing_holdout,K001,S2_new_records,80,,2,0.0
R2_bearing_holdout,K001,S2_new_records,80,,3,0.0
R2_bearing_holdout,K001,S2_new_records,80,,4,0.0
R2_bearing_holdout,K001,S2_new_records,80,,5,0.0
R2_bearing_holdout,K001,S2_new_records,80,,6,0.0
R2_bearing_holdout,K001,S2_new_records,80,,7,0.0
R2_bearing_holdout,K001,S2_new_records,80,,8,0.2
R2_bearing_holdout,K001,S2_new_records,80,,9,0.0
R2_bearing_holdout,K001,S2_new_records,80,,10,0.0
R2_bearing_holdout,K001,S2_new_records,80,,11,0.0
R2_bearing_holdout,K001,S2_new_records,80,,12,0.0
R2_bearing_holdout,K001,S2_new_records,80,,13,0.0
R2_bearing_holdout,K001,S2_new_records,80,,14,0.0
R2_bearing_holdout,K001,S2_new_records,80,,15,0.0
R2_bearing_holdout,K001,S2_new_records,80,,16,0.0
R2_bearing_holdout,K001,S2_new_records,80,,17,0.0
R2_bearing_holdout,K001,S2_new_records,80,,18,0.2
R2_bearing_holdout,K001,S2_new_records,80,,19,0.0
R2_bearing_holdout,K001,S2_new_records,80,,20,0.0
R2_bearing_holdout,K001,S2_new_records,80,,21,0.0
R2_bearing_holdout,K001,S2_new_records,80,,22,0.0
R2_bearing_holdout,K001,S2_new_records,80,,23,0.0
R2_bearing_holdout,K001,S2_new_records,80,,24,0.0
R2_bearing_holdout,K001,S2_new_records,80,,25,0.0
R2_bearing_holdout,K001,S2_new_records,80,,26,0.0
R2_bearing_holdout,K001,S2_new_records,80,,27,0.0
R2_bearing_holdout,K001,S2_new_records,80,,28,0.05
R2_bearing_holdout,K001,S2_new_records,80,,29,0.0
R2_bearing_holdout,K001,S2_new_records,80,,30,0.0
R2_bearing_holdout,K001,S2_new_records,80,,31,0.1
R2_bearing_holdout,K001,S2_new_records,80,,32,0.0
R2_bearing_holdout,K001,S2_new_records,80,,33,0.0
R2_bearing_holdout,K001,S2_new_records,80,,34,0.0
R2_bearing_holdout,K001,S2_new_records,80,,35,0.0
R2_bearing_holdout,K001,S2_new_records,80,,36,0.0
R2_bearing_holdout,K001,S2_new_records,80,,37,0.0
R2_bearing_holdout,K001,S2_new_records,80,,38,0.0
R2_bearing_holdout,K001,S2_new_records,80,,39,0.0
R2_bearing_holdout,K001,S2_new_records,80,,40,0.0
R2_bearing_holdout,K001,S2_new_records,80,,41,0.05
R2_bearing_holdout,K001,S2_new_records,80,,42,0.0
R2_bearing_holdout,K001,S2_new_records,80,,43,0.0
R2_bearing_holdout,K001,S2_new_records,80,,44,0.0
R2_bearing_holdout,K001,S2_new_records,80,,45,0.0
R2_bearing_holdout,K001,S2_new_records,80,,46,0.0
R2_bearing_holdout,K001,S2_new_records,80,,47,0.0
R2_bearing_holdout,K001,S2_new_records,80,,48,0.0
R2_bearing_holdout,K001,S2_new_records,80,,49,0.0
R2_bearing_holdout,K001,S2_new_records,80,,50,0.0
R2_bearing_holdout,K001,S2_new_records,80,,51,0.0
R2_bearing_holdout,K001,S2_new_records,80,,52,0.0
R2_bearing_holdout,K001,S2_new_records,80,,53,0.0
R2_bearing_holdout,K001,S2_new_records,80,,54,0.0
R2_bearing_holdout,K001,S2_new_records,80,,55,0.0
R2_bearing_holdout,K001,S2_new_records,80,,56,0.0
R2_bearing_holdout,K001,S2_new_records,80,,57,0.05
R2_bearing_holdout,K001,S2_new_records,80,,58,0.0
R2_bearing_holdout,K001,S2_new_records,80,,59,0.0
R2_bearing_holdout,K001,S2_new_records,80,,60,0.0
R2_bearing_holdout,K001,S2_new_records,80,,61,0.0
R2_bearing_holdout,K001,S2_new_records,80,,62,0.0
R2_bearing_holdout,K001,S2_new_records,80,,63,0.0
R2_bearing_holdout,K001,S2_new_records,80,,64,0.0
R2_bearing_holdout,K001,S2_new_records,80,,65,0.0
R2_bearing_holdout,K001,S2_new_records,80,,66,0.0
R2_bearing_holdout,K001,S2_new_records,80,,67,0.05
R2_bearing_holdout,K001,S2_new_records,80,,68,0.0
R2_bearing_holdout,K001,S2_new_records,80,,69,0.0
R2_bearing_holdout,K001,S2_new_records,80,,70,0.0
R2_bearing_holdout,K001,S2_new_records,80,,71,0.1
R2_bearing_holdout,K001,S2_new_records,80,,72,0.0
R2_bearing_holdout,K001,S2_new_records,80,,73,0.0
R2_bearing_holdout,K001,S2_new_records,80,,74,0.0
R2_bearing_holdout,K001,S2_new_records,80,,75,0.0
R2_bearing_holdout,K001,S2_new_records,80,,76,0.0
R2_bearing_holdout,K001,S2_new_records,80,,77,0.0
R2_bearing_holdout,K001,S2_new_records,80,,78,0.0
R2_bearing_holdout,K001,S2_new_records,80,,79,0.0
R2_bearing_holdout,K001,S2_new_records,80,,80,0.0
R2_bearing_holdout,K001,S2_new_records,80,,81,0.0
R2_bearing_holdout,K001,S2_new_records,80,,82,0.0
R2_bearing_holdout,K001,S2_new_records,80,,83,0.0
R2_bearing_holdout,K001,S2_new_records,80,,84,0.0
R2_bearing_holdout,K001,S2_new_records,80,,85,0.0
R2_bearing_holdout,K001,S2_new_records,80,,86,0.0
R2_bearing_holdout,K001,S2_new_records,80,,87,0.0
R2_bearing_holdout,K001,S2_new_records,80,,88,0.0
R2_bearing_holdout,K001,S2_new_records,80,,89,0.25
R2_bearing_holdout,K001,S2_new_records,80,,90,0.0
R2_bearing_holdout,K001,S2_new_records,80,,91,0.0
R2_bearing_holdout,K001,S2_new_records,80,,92,0.0
R2_bearing_holdout,K001,S2_new_records,80,,93,0.1
R2_bearing_holdout,K001,S2_new_records,80,,94,0.0
R2_bearing_holdout,K001,S2_new_records,80,,95,0.0
R2_bearing_holdout,K001,S2_new_records,80,,96,0.0
R2_bearing_holdout,K001,S2_new_records,80,,97,0.0
R2_bearing_holdout,K001,S2_new_records,80,,98,0.0
R2_bearing_holdout,K001,S2_new_records,80,,99,0.0
R2_bearing_holdout,K001,S2_new_records,96,,0,0.0
R2_bearing_holdout,K001,S2_new_records,96,,1,0.0
R2_bearing_holdout,K001,S2_new_records,96,,2,0.0
R2_bearing_holdout,K001,S2_new_records,96,,3,0.0
R2_bearing_holdout,K001,S2_new_records,96,,4,0.0
R2_bearing_holdout,K001,S2_new_records,96,,5,0.0
R2_bearing_holdout,K001,S2_new_records,96,,6,0.0
R2_bearing_holdout,K001,S2_new_records,96,,7,0.0
R2_bearing_holdout,K001,S2_new_records,96,,8,0.0
R2_bearing_holdout,K001,S2_new_records,96,,9,0.15
R2_bearing_holdout,K001,S2_new_records,96,,10,0.0
R2_bearing_holdout,K001,S2_new_records,96,,11,0.0
R2_bearing_holdout,K001,S2_new_records,96,,12,0.0
R2_bearing_holdout,K001,S2_new_records,96,,13,0.0
R2_bearing_holdout,K001,S2_new_records,96,,14,0.0
R2_bearing_holdout,K001,S2_new_records,96,,15,0.0
R2_bearing_holdout,K001,S2_new_records,96,,16,0.0
R2_bearing_holdout,K001,S2_new_records,96,,17,0.0
R2_bearing_holdout,K001,S2_new_records,96,,18,0.0
R2_bearing_holdout,K001,S2_new_records,96,,19,0.0
R2_bearing_holdout,K001,S2_new_records,96,,20,0.0
R2_bearing_holdout,K001,S2_new_records,96,,21,0.0
R2_bearing_holdout,K001,S2_new_records,96,,22,0.0
R2_bearing_holdout,K001,S2_new_records,96,,23,0.0
R2_bearing_holdout,K001,S2_new_records,96,,24,0.0
R2_bearing_holdout,K001,S2_new_records,96,,25,0.0
R2_bearing_holdout,K001,S2_new_records,96,,26,0.0
R2_bearing_holdout,K001,S2_new_records,96,,27,0.0
R2_bearing_holdout,K001,S2_new_records,96,,28,0.05
R2_bearing_holdout,K001,S2_new_records,96,,29,0.0
R2_bearing_holdout,K001,S2_new_records,96,,30,0.05
R2_bearing_holdout,K001,S2_new_records,96,,31,0.0
R2_bearing_holdout,K001,S2_new_records,96,,32,0.0
R2_bearing_holdout,K001,S2_new_records,96,,33,0.0
R2_bearing_holdout,K001,S2_new_records,96,,34,0.0
R2_bearing_holdout,K001,S2_new_records,96,,35,0.0
R2_bearing_holdout,K001,S2_new_records,96,,36,0.0
R2_bearing_holdout,K001,S2_new_records,96,,37,0.0
R2_bearing_holdout,K001,S2_new_records,96,,38,0.0
R2_bearing_holdout,K001,S2_new_records,96,,39,0.0
R2_bearing_holdout,K001,S2_new_records,96,,40,0.0
R2_bearing_holdout,K001,S2_new_records,96,,41,0.05
R2_bearing_holdout,K001,S2_new_records,96,,42,0.0
R2_bearing_holdout,K001,S2_new_records,96,,43,0.0
R2_bearing_holdout,K001,S2_new_records,96,,44,0.0
R2_bearing_holdout,K001,S2_new_records,96,,45,0.0
R2_bearing_holdout,K001,S2_new_records,96,,46,0.0
R2_bearing_holdout,K001,S2_new_records,96,,47,0.0
R2_bearing_holdout,K001,S2_new_records,96,,48,0.0
R2_bearing_holdout,K001,S2_new_records,96,,49,0.0
R2_bearing_holdout,K001,S2_new_records,96,,50,0.0
R2_bearing_holdout,K001,S2_new_records,96,,51,0.0
R2_bearing_holdout,K001,S2_new_records,96,,52,0.0
R2_bearing_holdout,K001,S2_new_records,96,,53,0.0
R2_bearing_holdout,K001,S2_new_records,96,,54,0.05
R2_bearing_holdout,K001,S2_new_records,96,,55,0.0
R2_bearing_holdout,K001,S2_new_records,96,,56,0.0
R2_bearing_holdout,K001,S2_new_records,96,,57,0.0
R2_bearing_holdout,K001,S2_new_records,96,,58,0.0
R2_bearing_holdout,K001,S2_new_records,96,,59,0.0
R2_bearing_holdout,K001,S2_new_records,96,,60,0.0
R2_bearing_holdout,K001,S2_new_records,96,,61,0.05
R2_bearing_holdout,K001,S2_new_records,96,,62,0.0
R2_bearing_holdout,K001,S2_new_records,96,,63,0.0
R2_bearing_holdout,K001,S2_new_records,96,,64,0.0
R2_bearing_holdout,K001,S2_new_records,96,,65,0.0
R2_bearing_holdout,K001,S2_new_records,96,,66,0.0
R2_bearing_holdout,K001,S2_new_records,96,,67,0.0
R2_bearing_holdout,K001,S2_new_records,96,,68,0.0
R2_bearing_holdout,K001,S2_new_records,96,,69,0.0
R2_bearing_holdout,K001,S2_new_records,96,,70,0.0
R2_bearing_holdout,K001,S2_new_records,96,,71,0.0
R2_bearing_holdout,K001,S2_new_records,96,,72,0.0
R2_bearing_holdout,K001,S2_new_records,96,,73,0.0
R2_bearing_holdout,K001,S2_new_records,96,,74,0.0
R2_bearing_holdout,K001,S2_new_records,96,,75,0.0
R2_bearing_holdout,K001,S2_new_records,96,,76,0.0
R2_bearing_holdout,K001,S2_new_records,96,,77,0.0
R2_bearing_holdout,K001,S2_new_records,96,,78,0.0
R2_bearing_holdout,K001,S2_new_records,96,,79,0.0
R2_bearing_holdout,K001,S2_new_records,96,,80,0.0
R2_bearing_holdout,K001,S2_new_records,96,,81,0.0
R2_bearing_holdout,K001,S2_new_records,96,,82,0.0
R2_bearing_holdout,K001,S2_new_records,96,,83,0.0
R2_bearing_holdout,K001,S2_new_records,96,,84,0.0
R2_bearing_holdout,K001,S2_new_records,96,,85,0.0
R2_bearing_holdout,K001,S2_new_records,96,,86,0.0
R2_bearing_holdout,K001,S2_new_records,96,,87,0.0
R2_bearing_holdout,K001,S2_new_records,96,,88,0.0
R2_bearing_holdout,K001,S2_new_records,96,,89,0.0
R2_bearing_holdout,K001,S2_new_records,96,,90,0.0
R2_bearing_holdout,K001,S2_new_records,96,,91,0.0
R2_bearing_holdout,K001,S2_new_records,96,,92,0.0
R2_bearing_holdout,K001,S2_new_records,96,,93,0.0
R2_bearing_holdout,K001,S2_new_records,96,,94,0.0
R2_bearing_holdout,K001,S2_new_records,96,,95,0.0
R2_bearing_holdout,K001,S2_new_records,96,,96,0.0
R2_bearing_holdout,K001,S2_new_records,96,,97,0.0
R2_bearing_holdout,K001,S2_new_records,96,,98,0.0
R2_bearing_holdout,K001,S2_new_records,96,,99,0.0
R2_bearing_holdout,K001,S3_units,20,1.0,0,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,1,0.2
R2_bearing_holdout,K001,S3_units,20,1.0,2,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,3,0.15
R2_bearing_holdout,K001,S3_units,20,1.0,4,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,5,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,6,0.25
R2_bearing_holdout,K001,S3_units,20,1.0,7,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,8,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,9,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,10,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,11,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,12,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,13,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,14,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,15,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,16,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,17,0.6
R2_bearing_holdout,K001,S3_units,20,1.0,18,0.15
R2_bearing_holdout,K001,S3_units,20,1.0,19,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,20,0.15
R2_bearing_holdout,K001,S3_units,20,1.0,21,0.65
R2_bearing_holdout,K001,S3_units,20,1.0,22,0.8
R2_bearing_holdout,K001,S3_units,20,1.0,23,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,24,0.2
R2_bearing_holdout,K001,S3_units,20,1.0,25,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,26,0.7
R2_bearing_holdout,K001,S3_units,20,1.0,27,0.3
R2_bearing_holdout,K001,S3_units,20,1.0,28,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,29,0.7
R2_bearing_holdout,K001,S3_units,20,1.0,30,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,31,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,32,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,33,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,34,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,35,0.15
R2_bearing_holdout,K001,S3_units,20,1.0,36,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,37,0.8
R2_bearing_holdout,K001,S3_units,20,1.0,38,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,39,0.65
R2_bearing_holdout,K001,S3_units,20,1.0,40,0.25
R2_bearing_holdout,K001,S3_units,20,1.0,41,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,42,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,43,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,44,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,45,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,46,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,47,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,48,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,49,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,50,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,51,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,52,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,53,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,54,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,55,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,56,0.25
R2_bearing_holdout,K001,S3_units,20,1.0,57,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,58,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,59,0.9
R2_bearing_holdout,K001,S3_units,20,1.0,60,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,61,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,62,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,63,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,64,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,65,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,66,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,67,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,68,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,69,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,70,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,71,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,72,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,73,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,74,0.7
R2_bearing_holdout,K001,S3_units,20,1.0,75,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,76,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,77,0.5
R2_bearing_holdout,K001,S3_units,20,1.0,78,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,79,0.75
R2_bearing_holdout,K001,S3_units,20,1.0,80,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,81,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,82,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,83,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,84,0.85
R2_bearing_holdout,K001,S3_units,20,1.0,85,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,86,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,87,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,88,0.3
R2_bearing_holdout,K001,S3_units,20,1.0,89,0.15
R2_bearing_holdout,K001,S3_units,20,1.0,90,0.1
R2_bearing_holdout,K001,S3_units,20,1.0,91,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,92,0.95
R2_bearing_holdout,K001,S3_units,20,1.0,93,0.65
R2_bearing_holdout,K001,S3_units,20,1.0,94,0.65
R2_bearing_holdout,K001,S3_units,20,1.0,95,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,96,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,97,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,98,1.0
R2_bearing_holdout,K001,S3_units,20,1.0,99,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,0,0.35
R2_bearing_holdout,K001,S3_units,20,2.0,1,0.6
R2_bearing_holdout,K001,S3_units,20,2.0,2,0.9
R2_bearing_holdout,K001,S3_units,20,2.0,3,0.95
R2_bearing_holdout,K001,S3_units,20,2.0,4,0.9
R2_bearing_holdout,K001,S3_units,20,2.0,5,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,6,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,7,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,8,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,9,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,10,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,11,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,12,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,13,0.15
R2_bearing_holdout,K001,S3_units,20,2.0,14,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,15,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,16,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,17,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,18,0.15
R2_bearing_holdout,K001,S3_units,20,2.0,19,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,20,0.35
R2_bearing_holdout,K001,S3_units,20,2.0,21,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,22,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,23,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,24,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,25,0.25
R2_bearing_holdout,K001,S3_units,20,2.0,26,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,27,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,28,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,29,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,30,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,31,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,32,0.75
R2_bearing_holdout,K001,S3_units,20,2.0,33,0.15
R2_bearing_holdout,K001,S3_units,20,2.0,34,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,35,0.45
R2_bearing_holdout,K001,S3_units,20,2.0,36,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,37,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,38,0.9
R2_bearing_holdout,K001,S3_units,20,2.0,39,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,40,0.1
R2_bearing_holdout,K001,S3_units,20,2.0,41,0.95
R2_bearing_holdout,K001,S3_units,20,2.0,42,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,43,0.95
R2_bearing_holdout,K001,S3_units,20,2.0,44,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,45,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,46,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,47,0.75
R2_bearing_holdout,K001,S3_units,20,2.0,48,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,49,0.1
R2_bearing_holdout,K001,S3_units,20,2.0,50,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,51,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,52,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,53,0.35
R2_bearing_holdout,K001,S3_units,20,2.0,54,0.8
R2_bearing_holdout,K001,S3_units,20,2.0,55,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,56,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,57,0.0
R2_bearing_holdout,K001,S3_units,20,2.0,58,0.9
R2_bearing_holdout,K001,S3_units,20,2.0,59,0.25
R2_bearing_holdout,K001,S3_units,20,2.0,60,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,61,0.05
R2_bearing_holdout,K001,S3_units,20,2.0,62,0.95
R2_bearing_holdout,K001,S3_units,20,2.0,63,0.1
R2_bearing_holdout,K001,S3_units,20,2.0,64,0.35
R2_bearing_holdout,K001,S3_units,20,2.0,65,1.0
R2_bearing_holdout,K001,S3_units,20,2.0,66,0.5
