dataset,run,window_sec,held_out,feature_group,scheme,n_train_windows,delta,condition_number,threshold,inflation_ratio,fp,n_windows,fp_rate
IMS 1st_test,1st_test,0.25,2003.10.22.12.59.13.txt,RMS + centroid (problem),cond_target,77,0.02,98.99999624837929,2.0954278742082613,0.27336071608741125,0,7,0.0
IMS 1st_test,1st_test,0.25,2003.10.22.12.59.13.txt,crest + centroid (counterexample),empirical,77,0.0,20516.348561163715,2.533237816432511,0.41060155091786726,0,7,0.0
IMS 1st_test,1st_test,0.25,2003.10.22.12.59.13.txt,crest + centroid (counterexample),ledoit_wolf,77,0.0339,57.74738686894516,2.1037642605653244,0.2732418206389712,0,7,0.0
IMS 1st_test,1st_test,0.25,2003.10.22.12.59.13.txt,crest + centroid (counterexample),cond_target,77,0.02,98.5246260342907,2.096996393151926,0.2731565995652187,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + kurtosis (control),empirical,35,0.0,88448.7751477988,3.7674723377721886,0.5028071300268369,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + kurtosis (control),ledoit_wolf,35,0.5918,2.3794937266068423,4.487282440255467,0.06613247325884385,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + kurtosis (control),cond_target,35,0.02,98.88932528249703,3.784294872021622,0.06671096029839389,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + centroid (problem),empirical,35,0.0,577996607.0992485,2.4202641590922074,0.8409600770464486,3,7,0.42857142857142855
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + centroid (problem),ledoit_wolf,35,0.0933,20.441842331081308,2.3135562792674627,0.5412427461907429,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,RMS + centroid (problem),cond_target,35,0.02,98.99998304488606,2.270342835389406,0.5412427570580484,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,crest + centroid (counterexample),empirical,35,0.0,3877.5671611681723,3.3063503320287984,0.49800793598326537,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,crest + centroid (counterexample),ledoit_wolf,35,0.0934,20.3033540091956,2.318753578553834,0.5435996331434563,0,7,0.0
IMS 2nd_test,2nd_test,0.25,2004.02.12.10.32.39.txt,crest + centroid (counterexample),cond_target,35,0.02,96.53556281012963,2.293519210165128,0.5527968637000659,0,7,0.0
